0,4,0.7326524414187908
0,5,0.9381011893472663
0,6,0.9382921396589077
0,7,0.9267201504000568
0,8,0.5995637571787574
0,10,0.6288713139360376
0,12,0.6332269684436796
0,13,0.6603628367189902
0,14,0.6257462917805549
0,15,0.5876495356556872
0,16,0.600736770500972
0,17,0.9285600935992558
0,18,0.9253043776871659
0,21,0.9225903047961331
0,22,0.9222949295152402
0,23,0.9173688344071291
0,24,0.921206083146481
0,25,0.9251011989590691
0,32,0.9275803817959213
0,35,0.6264543974228708
0,36,0.607908978414775
0,38,0.7326524414187908
0,39,0.9381011893472663
0,40,0.9382921396589077
0,41,0.9267201504000568
0,42,0.919138517930811
0,43,0.9316033502295951
0,44,0.9226474088520916
0,45,0.9343614534988379
0,46,0.9370135574672734
0,47,0.9207728180336455
0,49,0.9316395225792021
0,50,0.9035061596189492
0,51,0.8978843935328028
0,52,0.9041327234616248
0,53,0.8828023435290793
0,54,0.8988867086205578
1,19,0.9348051649167477
1,20,0.9365678766295268
1,26,0.9343395122169235
1,27,0.953771747801466
1,28,0.9471712778827416
1,29,0.9614023893415875
1,30,0.9628223772221467
1,33,0.5900864383783893
1,34,0.6537268330925754
1,37,0.6313759457707147
1,48,0.9513408966261417
2,9,0.9229054158701364
3,11,0.5498949980835757
3,31,0.5652729119061524
4,38,0.7912891175771353
6,1,0.8747129417093734
6,13,0.8890271519297989
6,16,0.8575158943490759
6,17,0.8349040172526511
6,18,0.8355028398765044
6,19,0.7888781211853301
6,20,0.791168959918013
6,24,0.8325065243266089
6,27,0.762820484111269
6,28,0.7494327442594971
6,29,0.7773659259462804
6,30,0.7831640665303812
6,32,0.7812629603335146
6,36,0.8569206722876678
6,46,0.753296659388563
6,50,0.7896867666190032
6,54,0.7893331177827466
7,0,0.941933276269106
7,2,0.9548889750219691
7,3,0.9417326173867555
7,8,0.8365524242300147
7,9,0.9384369626788314
7,10,0.9844913969405802
7,11,0.8793369953711894
7,12,0.8884836855136062
7,14,0.8481486235967356
7,15,0.782200099641297
7,21,0.8261036561911974
7,22,0.8224485585848271
7,23,0.8218081264536029
7,25,0.7995142515862159
7,26,0.8431822805287001
7,31,0.8051549349187741
7,33,0.9797241995393267
7,34,0.9693705324477346
7,35,0.8530761229893631
7,37,0.9730015309893933
7,39,0.7592111635936231
7,40,0.808739296262689
7,41,0.793945043121697
7,42,0.7704292611760793
7,43,0.805833899218044
7,44,0.8153709994413666
7,45,0.7907668574039314
7,47,0.762632836616469
7,48,0.8435769688602184
7,49,0.7821364331426451
7,51,0.8091769863753677
7,52,0.7975452781728354
7,53,0.8058479295357251
8,14,0.9750166592267488
8,15,0.9681785475335167
8,35,0.9884751513226301
8,36,0.801161684590334
10,1,0.5734619279012466
10,5,0.9247448334668986
10,6,0.914945280276765
10,7,0.9265410794927434
10,17,0.871871928328907
10,18,0.8746515116767491
10,19,0.8717468479441933
10,20,0.8704972023435336
10,21,0.8922795539514315
10,22,0.887663489257907
10,23,0.8841455100220441
10,24,0.8828686073748467
10,25,0.9079010576287798
10,26,0.8884981908245383
10,27,0.911915619921054
10,28,0.8926784279694996
10,29,0.9203622845700348
10,30,0.9225117602418612
10,31,0.8901751018042997
10,32,0.9007322346065494
10,34,0.6585770987305684
10,39,0.9247448334668986
10,40,0.914945280276765
10,41,0.9265410794927434
10,42,0.8990547147781335
10,43,0.9207722103082434
10,44,0.9072125075030567
10,45,0.9295885050429485
10,46,0.9330285330463497
10,47,0.9374443002612719
10,48,0.9086474457212134
10,49,0.9460850647921126
10,50,0.9664050949706494
10,51,0.9562272379080494
10,52,0.9610035895314101
10,53,0.9591158894354149
10,54,0.9659126309847605
11,2,0.9088984098556488
11,3,0.9012777154762849
12,0,0.9860201617765005
12,4,0.7355156823374477
12,13,0.9582882422033973
12,16,0.9592029840513794
12,33,0.9868275475938669
12,37,1.0
12,38,0.7355156823374477
13,0,0.6325824636961143
13,1,0.6291924456051055
13,2,0.6004429666749174
13,3,0.6217133226283358
13,4,0.7570333315716794
13,5,0.8794310613226858
13,6,0.8734458275315182
13,7,0.8796320123742559
13,9,0.6104713862631732
13,10,0.6144323254935017
13,12,0.563267547133844
13,17,0.8317450880386497
13,18,0.8359612101333951
13,19,0.8319005784395958
13,20,0.8317382706220348
13,21,0.8478415076629672
13,22,0.8433379210229632
13,23,0.8416455586624233
13,24,0.8421794811092961
13,25,0.8643451002941254
13,26,0.8461883319023862
13,27,0.8682584768801638
13,28,0.8519388658521082
13,29,0.873683364418344
13,30,0.8764467275238979
13,31,0.8509475035037029
13,32,0.8612407855230894
13,33,0.6317909733389749
13,34,0.6560308796212181
13,37,0.6550891401570026
13,38,0.7570333315716796
13,39,0.8794310613226858
13,40,0.8734458275315182
13,41,0.8796320123742559
13,42,0.8574332035365934
13,43,0.8760330426650088
13,44,0.8634689233403047
13,45,0.8814129986506865
13,46,0.8868927389876177
13,47,0.8890786754205509
13,48,0.8620476856972483
13,49,0.900849917070133
13,50,0.9320635224171417
